"","year","Country","YearlyMean"
"722",1760,"Sweden",1.43641666666667
"723",1760,"Switzerland",7.37466666666667
"724",1760,"Tunisia",19.3044166666667
"725",1760,"Ukraine",6.61816666666667
"726",1760,"United Kingdom",8.03316666666667
"727",1760,"United Kingdom (Europe)",8.25558333333333
"728",1761,"Åland",5.77158333333333
"729",1761,"Albania",12.87625
"730",1761,"Andorra",11.3019166666667
"731",1761,"Austria",6.57258333333333
"732",1761,"Belarus",6.10166666666667
"733",1761,"Belgium",9.72241666666667
"734",1761,"Bosnia And Herzegovina",10.7214166666667
"735",1761,"Bulgaria",10.7555833333333
"736",1761,"Croatia",11.65725
"737",1761,"Czech Republic",8.07391666666667
"738",1761,"Denmark (Europe)",8.42625
"739",1761,"Estonia",5.096
"740",1761,"Europe",8.13566666666667
"741",1761,"Faroe Islands",7.05566666666667
"742",1761,"Finland",1.57208333333333
"743",1761,"France",12.9131666666667
"744",1761,"France (Europe)",10.5395833333333
"745",1761,"Germany",8.59616666666667
"746",1761,"Greece",15.0246666666667
"747",1761,"Guernsey",11.0680833333333
"748",1761,"Hungary",10.0753333333333
"749",1761,"Iceland",1.77791666666667
"750",1761,"Ireland",9.65783333333333
"751",1761,"Isle Of Man",9.636
"752",1761,"Italy",12.9721666666667
"753",1761,"Jersey",11.0680833333333
"754",1761,"Latvia",5.6375
"755",1761,"Liechtenstein",4.93541666666667
"756",1761,"Lithuania",6.27316666666667
"757",1761,"Luxembourg",9.41433333333333
"758",1761,"Macedonia",10.6451666666667
"759",1761,"Malta",18.6925833333333
"760",1761,"Moldova",9.20791666666667
"761",1761,"Monaco",9.18108333333333
"762",1761,"Montenegro",10.49475
"763",1761,"Netherlands",9.81458333333333
"764",1761,"Netherlands (Europe)",9.42491666666667
"765",1761,"Norway",0.59025
"766",1761,"Poland",7.91933333333333
"767",1761,"Portugal",14.75875
"768",1761,"Romania",9.06066666666667
"769",1761,"Saint Pierre And Miquelon",4.549
"770",1761,"San Marino",14.1081666666667
"771",1761,"Serbia",10.2855833333333
"772",1761,"Slovakia",7.91633333333333
"773",1761,"Slovenia",9.98308333333333
"774",1761,"Spain",13.6989166666667
"775",1761,"Svalbard And Jan Mayen",-7.16825
"776",1761,"Sweden",2.915
"777",1761,"Switzerland",7.18291666666667
"778",1761,"Tunisia",20.1348333333333
"779",1761,"Ukraine",7.90708333333333
"780",1761,"United Kingdom",8.76383333333333
"781",1761,"United Kingdom (Europe)",8.934
"782",1762,"Åland",5.217
"783",1762,"Albania",12.70025
"784",1762,"Andorra",11.1436666666667
"785",1762,"Austria",6.08058333333333
"786",1762,"Belarus",5.80308333333333
"787",1762,"Belgium",9.06533333333333
"788",1762,"Bosnia And Herzegovina",10.4418333333333
"789",1762,"Bulgaria",10.58675
"790",1762,"Croatia",11.32475
"791",1762,"Czech Republic",7.42525
"792",1762,"Denmark (Europe)",7.30816666666667
"793",1762,"Estonia",4.75466666666667
"794",1762,"Europe",7.70108333333333
"795",1762,"Faroe Islands",6.23016666666667
"796",1762,"Finland",1.13483333333333
"797",1762,"France",12.623
"798",1762,"France (Europe)",10.205
"799",1762,"Germany",7.80591666666667
"800",1762,"Greece",14.8985
"801",1762,"Guernsey",10.6265
"802",1762,"Hungary",9.67566666666667
"803",1762,"Iceland",1.21141666666667
"804",1762,"Ireland",9.09283333333333
"805",1762,"Isle Of Man",8.9445
"806",1762,"Italy",12.7425833333333
"807",1762,"Jersey",10.6265
"808",1762,"Latvia",5.23783333333333
"809",1762,"Liechtenstein",4.48533333333333
"810",1762,"Lithuania",5.80016666666667
"811",1762,"Luxembourg",8.80083333333333
"812",1762,"Macedonia",10.4685
"813",1762,"Malta",18.6098333333333
"814",1762,"Moldova",9.011
"815",1762,"Monaco",8.95883333333333
"816",1762,"Montenegro",10.2776666666667
"817",1762,"Netherlands",8.99083333333333
"818",1762,"Netherlands (Europe)",8.58458333333333
"819",1762,"Norway",-0.234083333333333
"820",1762,"Poland",7.26325
"821",1762,"Portugal",14.7020833333333
"822",1762,"Romania",8.81566666666667
"823",1762,"Saint Pierre And Miquelon",4.0058
"824",1762,"San Marino",13.8185
"825",1762,"Serbia",10.0309166666667
"826",1762,"Slovakia",7.431
"827",1762,"Slovenia",9.60558333333333
"828",1762,"Spain",13.6088333333333
"829",1762,"Svalbard And Jan Mayen",-7.462
"830",1762,"Sweden",2.07816666666667
"831",1762,"Switzerland",6.82408333333333
"832",1762,"Tunisia",20.08525
"833",1762,"Ukraine",7.73416666666667
"834",1762,"United Kingdom",8.0915
"835",1762,"United Kingdom (Europe)",8.22191666666667
"836",1763,"Åland",4.5625
"837",1763,"Albania",12.0248333333333
"838",1763,"Andorra",10.7463333333333
"839",1763,"Austria",5.79466666666667
"840",1763,"Belarus",4.92916666666667
"841",1763,"Belgium",8.87766666666667
"842",1763,"Bosnia And Herzegovina",9.91716666666667
"843",1763,"Bulgaria",9.79233333333333
"844",1763,"Croatia",10.8739166666667
"845",1763,"Czech Republic",7.21141666666667
"846",1763,"Denmark (Europe)",7.25033333333333
"847",1763,"Estonia",3.86516666666667
"848",1763,"Europe",7.20375
"849",1763,"Faroe Islands",6.0275
"850",1763,"Finland",0.467333333333333
"851",1763,"France",12.2055
"852",1763,"France (Europe)",9.92791666666667
"853",1763,"Germany",7.71208333333333
"854",1763,"Greece",14.10825
"855",1763,"Guernsey",10.2718333333333
"856",1763,"Hungary",9.19191666666667
"857",1763,"Iceland",0.706833333333334
"858",1763,"Ireland",8.66508333333333
"859",1763,"Isle Of Man",8.649
"860",1763,"Italy",12.3119166666667
"861",1763,"Jersey",10.2718333333333
"862",1763,"Latvia",4.40583333333333
"863",1763,"Liechtenstein",4.24533333333333
"864",1763,"Lithuania",5.07216666666667
"865",1763,"Luxembourg",8.61791666666667
"866",1763,"Macedonia",9.76016666666667
"867",1763,"Malta",17.9175833333333
"868",1763,"Moldova",8.14316666666667
"869",1763,"Monaco",8.72441666666667
"870",1763,"Montenegro",9.65366666666667
"871",1763,"Netherlands",8.84416666666667
"872",1763,"Netherlands (Europe)",8.45858333333333
"873",1763,"Norway",-0.4135
"874",1763,"Poland",6.88616666666667
"875",1763,"Portugal",13.9110833333333
"876",1763,"Romania",8.07708333333333
"877",1763,"Saint Pierre And Miquelon",2.0518
"878",1763,"San Marino",13.4170833333333
"879",1763,"Serbia",9.40841666666667
"880",1763,"Slovakia",6.997
"881",1763,"Slovenia",9.2295
"882",1763,"Spain",12.9615833333333
"883",1763,"Svalbard And Jan Mayen",-7.1709
"884",1763,"Sweden",1.84258333333333
"885",1763,"Switzerland",6.61116666666667
"886",1763,"Tunisia",19.3678333333333
"887",1763,"Ukraine",6.782
"888",1763,"United Kingdom",7.77966666666667
"889",1763,"United Kingdom (Europe)",7.96175
"890",1764,"Åland",5.56258333333333
"891",1764,"Albania",12.8641666666667
"892",1764,"Andorra",11.2379166666667
"893",1764,"Austria",6.40625
"894",1764,"Belarus",6.13675
"895",1764,"Belgium",9.45191666666667
"896",1764,"Bosnia And Herzegovina",10.66775
"897",1764,"Bulgaria",10.767
"898",1764,"Croatia",11.5768333333333
"899",1764,"Czech Republic",7.788
"900",1764,"Denmark (Europe)",7.70058333333333
"901",1764,"Estonia",5.11591666666667
"902",1764,"Europe",7.91416666666667
"903",1764,"Faroe Islands",6.19766666666667
"904",1764,"Finland",1.34725
"905",1764,"France",12.7730833333333
"906",1764,"France (Europe)",10.3823333333333
"907",1764,"Germany",8.21041666666667
"908",1764,"Greece",15.0213333333333
"909",1764,"Guernsey",10.7086666666667
"910",1764,"Hungary",9.96733333333333
"911",1764,"Iceland",1.1425
"912",1764,"Ireland",9.03191666666667
"913",1764,"Isle Of Man",8.93316666666667
"914",1764,"Italy",12.93075
"915",1764,"Jersey",10.7086666666667
"916",1764,"Latvia",5.61875
"917",1764,"Liechtenstein",4.81866666666667
"918",1764,"Lithuania",6.18633333333333
"919",1764,"Luxembourg",9.189
"920",1764,"Macedonia",10.6384166666667
"921",1764,"Malta",18.6875
"922",1764,"Moldova",9.24833333333333
"923",1764,"Monaco",9.12008333333333
"924",1764,"Montenegro",10.4708333333333
"925",1764,"Netherlands",9.45241666666667
"926",1764,"Netherlands (Europe)",9.05591666666667
"927",1764,"Norway",-0.106666666666667
"928",1764,"Poland",7.64366666666667
"929",1764,"Portugal",14.7000833333333
"930",1764,"Romania",9.05283333333333
"931",1764,"Saint Pierre And Miquelon",4.7907
"932",1764,"San Marino",14.04575
"933",1764,"Serbia",10.2504166666667
"934",1764,"Slovakia",7.75741666666667
"935",1764,"Slovenia",9.87991666666667
"936",1764,"Spain",13.6383333333333
"937",1764,"Svalbard And Jan Mayen",-5.13477777777778
"938",1764,"Sweden",2.31741666666667
"939",1764,"Switzerland",7.12066666666667
"940",1764,"Tunisia",20.1313333333333
"941",1764,"Ukraine",7.97675
"942",1764,"United Kingdom",8.13225
"943",1764,"United Kingdom (Europe)",8.26358333333333
"944",1765,"Åland",5.05058333333333
"945",1765,"Albania",12.73725
"946",1765,"Andorra",11.2061666666667
"947",1765,"Austria",6.11916666666667
"948",1765,"Belarus",5.97008333333333
"949",1765,"Belgium",9.2395
"950",1765,"Bosnia And Herzegovina",10.4831666666667
"951",1765,"Bulgaria",10.6564166666667
"952",1765,"Croatia",11.3635
"953",1765,"Czech Republic",7.47066666666667
"954",1765,"Denmark (Europe)",7.28966666666667
"955",1765,"Estonia",4.825
"956",1765,"Europe",7.67133333333333
"957",1765,"Faroe Islands",5.73616666666667
"958",1765,"Finland",0.901083333333334
"959",1765,"France",12.6731666666667
"960",1765,"France (Europe)",10.2665833333333
"961",1765,"Germany",7.88458333333333
"962",1765,"Greece",14.9235
"963",1765,"Guernsey",10.6065833333333
"964",1765,"Hungary",9.744
"965",1765,"Iceland",0.81075
"966",1765,"Ireland",8.87775
"967",1765,"Isle Of Man",8.72991666666667
"968",1765,"Italy",12.7685833333333
"969",1765,"Jersey",10.6065833333333
"970",1765,"Latvia",5.35066666666667
"971",1765,"Liechtenstein",4.52116666666667
"972",1765,"Lithuania",5.92316666666667
"973",1765,"Luxembourg",8.9555
"974",1765,"Macedonia",10.5145
"975",1765,"Malta",18.6098333333333
"976",1765,"Moldova",9.13883333333333
"977",1765,"Monaco",9.03341666666667
"978",1765,"Montenegro",10.3220833333333
"979",1765,"Netherlands",9.23075
"980",1765,"Netherlands (Europe)",8.82983333333333
"981",1765,"Norway",-0.718833333333333
"982",1765,"Poland",7.35225
"983",1765,"Portugal",14.7415833333333
"984",1765,"Romania",8.91091666666667
"985",1765,"Saint Pierre And Miquelon",4.06709090909091
"986",1765,"San Marino",13.8421666666667
"987",1765,"Serbia",10.0889166666667
"988",1765,"Slovakia",7.50833333333333
"989",1765,"Slovenia",9.63708333333333
"990",1765,"Spain",13.6550833333333
"991",1765,"Svalbard And Jan Mayen",-7.75791666666667
"992",1765,"Sweden",1.69158333333333
"993",1765,"Switzerland",6.87091666666667
"994",1765,"Tunisia",20.0771666666667
"995",1765,"Ukraine",7.885
"996",1765,"United Kingdom",7.91625
"997",1765,"United Kingdom (Europe)",8.03458333333333
"998",1766,"Åland",5.89466666666667
"999",1766,"Albania",12.6014166666667
"1000",1766,"Andorra",11.0595
"1001",1766,"Austria",5.9675
"1002",1766,"Belarus",5.97708333333333
"1003",1766,"Belgium",9.10366666666667
"1004",1766,"Bosnia And Herzegovina",10.32425
"1005",1766,"Bulgaria",10.51325
"1006",1766,"Croatia",11.204
"1007",1766,"Czech Republic",7.45033333333333
"1008",1766,"Denmark (Europe)",7.96758333333333
"1009",1766,"Estonia",5.20008333333333
"1010",1766,"Europe",7.89741666666667
"1011",1766,"Faroe Islands",6.79666666666667
"1012",1766,"Finland",1.88941666666667
"1013",1766,"France",12.5634166666667
"1014",1766,"France (Europe)",10.104
"1015",1766,"Germany",7.91758333333333
"1016",1766,"Greece",14.8329166666667
"1017",1766,"Guernsey",10.5461666666667
"1018",1766,"Hungary",9.62608333333333
"1019",1766,"Iceland",1.68141666666667
"1020",1766,"Ireland",9.01616666666667
"1021",1766,"Isle Of Man",8.89708333333333
"1022",1766,"Italy",12.6120833333333
"1023",1766,"Jersey",10.5461666666667
"1024",1766,"Latvia",5.61683333333333
"1025",1766,"Liechtenstein",4.28408333333333
"1026",1766,"Lithuania",6.13016666666667
"1027",1766,"Luxembourg",8.76666666666667
"1028",1766,"Macedonia",10.3753333333333
"1029",1766,"Malta",18.56375
"1030",1766,"Moldova",8.9935
"1031",1766,"Monaco",8.89241666666667
"1032",1766,"Montenegro",10.1714166666667
"1033",1766,"Netherlands",9.25016666666667
"1034",1766,"Netherlands (Europe)",8.84675
"1035",1766,"Norway",0.754666666666666
"1036",1766,"Poland",7.50116666666667
"1037",1766,"Portugal",14.63625
"1038",1766,"Romania",8.77083333333333
"1039",1766,"Saint Pierre And Miquelon",4.66075
"1040",1766,"San Marino",13.66575
"1041",1766,"Serbia",9.94041666666667
"1042",1766,"Slovakia",7.445
"1043",1766,"Slovenia",9.46775
"1044",1766,"Spain",13.5375
"1045",1766,"Svalbard And Jan Mayen",-6.90233333333333
"1046",1766,"Sweden",3.06283333333333
"1047",1766,"Switzerland",6.61866666666667
"1048",1766,"Tunisia",20.09
"1049",1766,"Ukraine",7.75525
"1050",1766,"United Kingdom",8.14408333333333
"1051",1766,"United Kingdom (Europe)",8.26841666666667
"1052",1767,"Åland",4.67541666666667
"1053",1767,"Albania",12.1696666666667
"1054",1767,"Andorra",11.0065833333333
"1055",1767,"Austria",5.4375
"1056",1767,"Belarus",5.50875
"1057",1767,"Belgium",8.943
"1058",1767,"Bosnia And Herzegovina",9.81725
"1059",1767,"Bulgaria",10.1339166666667
"1060",1767,"Croatia",10.6713333333333
"1061",1767,"Czech Republic",6.876
"1062",1767,"Denmark (Europe)",7.092
"1063",1767,"Estonia",4.48791666666667
"1064",1767,"Europe",7.429
"1065",1767,"Faroe Islands",6.244
"1066",1767,"Finland",0.999416666666667
"1067",1767,"France",12.5361666666667
"1068",1767,"France (Europe)",10.1023333333333
"1069",1767,"Germany",7.437
"1070",1767,"Greece",14.4631666666667
"1071",1767,"Guernsey",10.66425
"1072",1767,"Hungary",9.09233333333333
"1073",1767,"Iceland",1.25108333333333
"1074",1767,"Ireland",9.16966666666667
"1075",1767,"Isle Of Man",8.975
"1076",1767,"Italy",12.1468333333333
"1077",1767,"Jersey",10.66425
"1078",1767,"Latvia",4.92308333333333
"1079",1767,"Liechtenstein",3.85383333333333
"1080",1767,"Lithuania",5.43033333333333
"1081",1767,"Luxembourg",8.62891666666667
"1082",1767,"Macedonia",9.956
"1083",1767,"Malta",18.2038333333333
"1084",1767,"Moldova",8.63433333333333
"1085",1767,"Monaco",8.61025
"1086",1767,"Montenegro",9.70858333333333
"1087",1767,"Netherlands",8.89075
"1088",1767,"Netherlands (Europe)",8.48258333333333
"1089",1767,"Norway",-0.352166666666666
"1090",1767,"Poland",6.80658333333333
"1091",1767,"Portugal",14.77575
"1092",1767,"Romania",8.34833333333333
"1093",1767,"Saint Pierre And Miquelon",3.70009090909091
"1094",1767,"San Marino",13.12175
"1095",1767,"Serbia",9.47208333333333
"1096",1767,"Slovakia",6.87916666666667
"1097",1767,"Slovenia",8.91775
"1098",1767,"Spain",13.60325
"1099",1767,"Svalbard And Jan Mayen",-7.47475
"1100",1767,"Sweden",1.81366666666667
"1101",1767,"Switzerland",6.3505
"1102",1767,"Tunisia",19.79825
"1103",1767,"Ukraine",7.4425
"1104",1767,"United Kingdom",8.103
"1105",1767,"United Kingdom (Europe)",8.23483333333333
"1106",1768,"Åland",4.54425
"1107",1768,"Albania",11.3423333333333
"1108",1768,"Andorra",10.64475
"1109",1768,"Austria",5.108
"1110",1768,"Bahamas",23.7676666666667
"1111",1768,"Belarus",4.59433333333333
"1112",1768,"Belgium",9.06083333333333
"1113",1768,"Bosnia And Herzegovina",9.21341666666667
"1114",1768,"Bulgaria",9.1115
"1115",1768,"Canada",-7.88675
"1116",1768,"Croatia",10.1715833333333
"1117",1768,"Czech Republic",6.50816666666667
"1118",1768,"Denmark (Europe)",7.15925
"1119",1768,"Estonia",3.84066666666667
"1120",1768,"Europe",6.9035
"1121",1768,"Faroe Islands",5.91941666666667
"1122",1768,"Finland",0.309666666666667
"1123",1768,"France",12.2098333333333
"1124",1768,"France (Europe)",10.0060833333333
"1125",1768,"Germany",7.4135
"1126",1768,"Greece",13.4431666666667
"1127",1768,"Guernsey",10.57775
"1128",1768,"Hungary",8.45008333333333
"1129",1768,"Iceland",0.467083333333333
"1130",1768,"Ireland",8.941
"1131",1768,"Isle Of Man",8.98325
"1132",1768,"Italy",11.8105
"1133",1768,"Jersey",10.57775
"1134",1768,"Latvia",4.28891666666667
"1135",1768,"Liechtenstein",3.8405
"1136",1768,"Lithuania",4.83366666666667
"1137",1768,"Luxembourg",8.73041666666667
"1138",1768,"Macedonia",9.06766666666667
"1139",1768,"Malta",17.3635833333333
"1140",1768,"Moldova",7.54291666666667
"1141",1768,"Monaco",8.47783333333333
"1142",1768,"Montenegro",8.95458333333333
"1143",1768,"Netherlands",8.96266666666667
"1144",1768,"Netherlands (Europe)",8.58708333333333
"1145",1768,"North America",-0.76675
"1146",1768,"Norway",-0.721
"1147",1768,"Poland",6.34641666666667
"1148",1768,"Portugal",13.88775
"1149",1768,"Romania",7.40133333333333
"1150",1768,"Saint Pierre And Miquelon",3.2855
"1151",1768,"San Marino",12.82175
"1152",1768,"Serbia",8.69166666666667
"1153",1768,"Slovakia",6.27075
"1154",1768,"Slovenia",8.54208333333333
"1155",1768,"Spain",12.9050833333333
"1156",1768,"Svalbard And Jan Mayen",-8.60041666666667
"1157",1768,"Sweden",1.60758333333333
"1158",1768,"Switzerland",6.42216666666667
"1159",1768,"Tunisia",18.9066666666667
"1160",1768,"Ukraine",6.28275
"1161",1768,"United Kingdom",8.03533333333333
"1162",1768,"United Kingdom (Europe)",8.25808333333333
"1163",1768,"United States",5.57275
"1164",1769,"Åland",4.85808333333333
"1165",1769,"Albania",12.3951666666667
"1166",1769,"Andorra",10.9899166666667
"1167",1769,"Austria",5.90733333333333
"1168",1769,"Bahamas",24.7061
"1169",1769,"Belarus",5.55591666666667
"1170",1769,"Belgium",9.15816666666667
"1171",1769,"Bosnia And Herzegovina",10.1863333333333
"1172",1769,"Bulgaria",10.25125
"1173",1769,"Canada",-3.427875
"1174",1769,"Croatia",11.0994166666667
"1175",1769,"Czech Republic",7.23525
"1176",1769,"Denmark (Europe)",7.50933333333333
"1177",1769,"Estonia",4.54066666666667
"1178",1769,"Europe",7.55916666666667
"1179",1769,"Faroe Islands",6.32091666666667
"1180",1769,"Finland",1.02266666666667
"1181",1769,"France",12.5299166666667
"1182",1769,"France (Europe)",10.1650833333333
"1183",1769,"Germany",7.79408333333333
"1184",1769,"Greece",14.5638333333333
"1185",1769,"Guernsey",10.5764166666667
"1186",1769,"Hungary",9.42025
"1187",1769,"Iceland",1.15583333333333
"1188",1769,"Ireland",9.069
"1189",1769,"Isle Of Man",8.98833333333333
"1190",1769,"Italy",12.5660833333333
"1191",1769,"Jersey",10.5764166666667
"1192",1769,"Latvia",5.0105
"1193",1769,"Liechtenstein",4.4305
"1194",1769,"Lithuania",5.58016666666667
"1195",1769,"Luxembourg",8.86241666666667
"1196",1769,"Macedonia",10.1525
"1197",1769,"Malta",18.3109166666667
"1198",1769,"Moldova",8.684
"1199",1769,"Monaco",8.81733333333333
"1200",1769,"Montenegro",9.98733333333333
"1201",1769,"Netherlands",9.18266666666667
"1202",1769,"Netherlands (Europe)",8.78841666666667
"1203",1769,"North America",3.8395
"1204",1769,"Norway",-0.170166666666667
"1205",1769,"Poland",7.08941666666667
"1206",1769,"Portugal",14.46375
"1207",1769,"Romania",8.50191666666667
"1208",1769,"Saint Pierre And Miquelon",3.98975
"1209",1769,"San Marino",13.64675
"1210",1769,"Serbia",9.73891666666667
"1211",1769,"Slovakia",7.1875
"1212",1769,"Slovenia",9.41675
"1213",1769,"Spain",13.39875
"1214",1769,"Svalbard And Jan Mayen",-7.6365
"1215",1769,"Sweden",2.06691666666667
"1216",1769,"Switzerland",6.82658333333333
"1217",1769,"Tunisia",19.796
"1218",1769,"Ukraine",7.417
"1219",1769,"United Kingdom",8.12416666666667
"1220",1769,"United Kingdom (Europe)",8.27983333333333
"1221",1769,"United States",10.4465
"1222",1770,"Åland",4.98516666666667
"1223",1770,"Albania",12.3764166666667
"1224",1770,"Andorra",10.8286666666667
"1225",1770,"Austria",5.86816666666667
"1226",1770,"Bahamas",24.6488333333333
"1227",1770,"Belarus",5.70233333333333
"1228",1770,"Belgium",9.12916666666667
"1229",1770,"Bosnia And Herzegovina",10.1783333333333
